source_file	organism_name
non-mammalian.txt	Geospiza fortis
non-mammalian.txt	Poecile atricapillus
non-mammalian.txt	Charadrius vociferus
non-mammalian.txt	Pseudorasbora parva
non-mammalian.txt	Candoia aspera
non-mammalian.txt	Pseudochaenichthys georgianus
non-mammalian.txt	Haliaeetus leucocephalus
non-mammalian.txt	Austrofundulus limnaeus
non-mammalian.txt	Ciconia boyciana
non-mammalian.txt	Scophthalmus maximus
non-mammalian.txt	Etheostoma spectabile
non-mammalian.txt	Mesitornis unicolor
non-mammalian.txt	Cariama cristata
non-mammalian.txt	Eurypyga helias
non-mammalian.txt	Pristiophorus japonicus
non-mammalian.txt	Polypterus senegalus
non-mammalian.txt	Cuculus canorus
non-mammalian.txt	Tyto alba
non-mammalian.txt	Cottoperca gobio
non-mammalian.txt	Labrus bergylta
non-mammalian.txt	Eleginops maclovinus
non-mammalian.txt	Eleutherodactylus coqui
non-mammalian.txt	Acanthisitta chloris
non-mammalian.txt	Apaloderma vittatum
non-mammalian.txt	Colius striatus
non-mammalian.txt	Merops nubicus
non-mammalian.txt	Taeniopygia guttata
non-mammalian.txt	Coregonus clupeaformis
non-mammalian.txt	Ficedula albicollis
non-mammalian.txt	Varanus komodoensis
non-mammalian.txt	Archocentrus centrarchus
non-mammalian.txt	Anabas testudineus
non-mammalian.txt	Podarcis muralis
non-mammalian.txt	Lagopus muta
non-mammalian.txt	Podarcis raffonei
non-mammalian.txt	Anarhichas minor
non-mammalian.txt	Ictalurus furcatus
non-mammalian.txt	Corvus kubaryi
non-mammalian.txt	Myxocyprinus asiaticus
non-mammalian.txt	Tiliqua scincoides
non-mammalian.txt	Sebastes umbrosus
non-mammalian.txt	Mauremys mutica
non-mammalian.txt	Oncorhynchus tshawytscha
non-mammalian.txt	Scatophagus argus
non-mammalian.txt	Misgurnus anguillicaudatus
non-mammalian.txt	Megalobrama amblycephala
non-mammalian.txt	Sinocyclocheilus grahami
non-mammalian.txt	Rissa tridactyla
non-mammalian.txt	Scyliorhinus torazame
non-mammalian.txt	Engystomops pustulosus
non-mammalian.txt	Cyprinodon tularosa
non-mammalian.txt	Hypanus sabinus
non-mammalian.txt	Lacerta agilis
non-mammalian.txt	Gadus macrocephalus
non-mammalian.txt	Acanthochromis polyacanthus
non-mammalian.txt	Amphiprion ocellaris
non-mammalian.txt	Vidua chalybeata
non-mammalian.txt	Emys orbicularis
non-mammalian.txt	Conger conger
non-mammalian.txt	Labeo rohita
non-mammalian.txt	Molothrus aeneus
non-mammalian.txt	Molothrus ater
non-mammalian.txt	Corvus brachyrhynchos
non-mammalian.txt	Camarhynchus parvulus
non-mammalian.txt	Crotalus tigris
non-mammalian.txt	Solea solea
non-mammalian.txt	Oncorhynchus masou masou
non-mammalian.txt	Paramisgurnus dabryanus
non-mammalian.txt	Pimephales promelas
non-mammalian.txt	Catharus ustulatus
non-mammalian.txt	Dendrobates tinctorius
non-mammalian.txt	Coturnix japonica
non-mammalian.txt	Tinamus guttatus
non-mammalian.txt	Gavialis gangeticus
non-mammalian.txt	Pituophis catenifer annectens
non-mammalian.txt	Pantherophis guttatus
non-mammalian.txt	Phaethon lepturus
non-mammalian.txt	Brachyistius frenatus
non-mammalian.txt	Embiotoca jacksoni
non-mammalian.txt	Balearica regulorum gibbericeps
non-mammalian.txt	Carassius gibelio
non-mammalian.txt	Pogona vitticeps
non-mammalian.txt	Protobothrops mucrosquamatus
non-mammalian.txt	Nothobranchius furzeri
non-mammalian.txt	Maylandia zebra
non-mammalian.txt	Chelonoidis abingdonii
non-mammalian.txt	Tympanuchus pallidicinctus
non-mammalian.txt	Hippocampus comes
non-mammalian.txt	Hippocampus zosterae
non-mammalian.txt	Chaetodon trifascialis
non-mammalian.txt	Chelmon rostratus
non-mammalian.txt	Ranitomeya imitator
non-mammalian.txt	Phyllobates terribilis
non-mammalian.txt	Strix aluco
non-mammalian.txt	Scleropages formosus
non-mammalian.txt	Neopelma chrysocephalum
non-mammalian.txt	Megalops cyprinoides
non-mammalian.txt	Dryobates pubescens
non-mammalian.txt	Siniperca chuatsi
non-mammalian.txt	Larus michahellis
non-mammalian.txt	Falco rusticolus
non-mammalian.txt	Erythrolamprus reginae
non-mammalian.txt	Tauraco erythrolophus
non-mammalian.txt	Nanorana parkeri
non-mammalian.txt	Athene noctua
non-mammalian.txt	Phalacrocorax aristotelis
non-mammalian.txt	Cinclus cinclus
non-mammalian.txt	Nipponia nippon
non-mammalian.txt	Cololabis saira
non-mammalian.txt	Corvus hawaiiensis
non-mammalian.txt	Pungitius pungitius
non-mammalian.txt	Garra rufa
non-mammalian.txt	Chiloscyllium punctatum
non-mammalian.txt	Hypomesus transpacificus
non-mammalian.txt	Pagrus major
non-mammalian.txt	Paroedura picta
non-mammalian.txt	Stegastes partitus
non-mammalian.txt	Gekko japonicus
non-mammalian.txt	Halichoeres trimaculatus
non-mammalian.txt	Micropterus dolomieu
non-mammalian.txt	Falco naumanni
non-mammalian.txt	Boleophthalmus pectinirostris
non-mammalian.txt	Dendropsophus ebraccatus
non-mammalian.txt	Xyrauchen texanus
non-mammalian.txt	Genypterus blacodes
non-mammalian.txt	Cyanistes caeruleus
non-mammalian.txt	Betta splendens
non-mammalian.txt	Pelmatolapia mariae
non-mammalian.txt	Nerophis ophidion
non-mammalian.txt	Elgaria multicarinata webbii
non-mammalian.txt	Plectropomus leopardus
non-mammalian.txt	Corythoichthys intestinalis
non-mammalian.txt	Doryrhamphus excisus
non-mammalian.txt	Dunckerocampus dactyliophorus
non-mammalian.txt	Entelurus aequoreus
non-mammalian.txt	Phyllopteryx taeniolatus
non-mammalian.txt	Syngnathus acus
non-mammalian.txt	Syngnathus scovelli
non-mammalian.txt	Syngnathus typhle
non-mammalian.txt	Empidonax traillii
non-mammalian.txt	Centroberyx affinis
non-mammalian.txt	Centroberyx gerrardi
non-mammalian.txt	Eucyclogobius newberryi
non-mammalian.txt	Hemiscyllium ocellatum
non-mammalian.txt	Echeneis naucrates
non-mammalian.txt	Malurus melanocephalus
non-mammalian.txt	Tachysurus vachellii
non-mammalian.txt	Silurus meridionalis
non-mammalian.txt	Buceros rhinoceros silvestris
non-mammalian.txt	Nestor notabilis
non-mammalian.txt	Python bivittatus
non-mammalian.txt	Siphateles boraxobius
non-mammalian.txt	Pseudopodoces humilis
non-mammalian.txt	Salarias fasciatus
non-mammalian.txt	Centropristis striata
non-mammalian.txt	Engraulis encrasicolus
non-mammalian.txt	Caloenas nicobarica
non-mammalian.txt	Chlamydotis macqueenii
non-mammalian.txt	Anomalospiza imberbis
non-mammalian.txt	Vidua macroura
non-mammalian.txt	Poeciliopsis prolifica
non-mammalian.txt	Leptosomus discolor
non-mammalian.txt	Egretta garzetta
non-mammalian.txt	Chamaea fasciata
non-mammalian.txt	Pelobates fuscus
non-mammalian.txt	Athene cunicularia
non-mammalian.txt	Rhinatrema bivittatum
non-mammalian.txt	Hippoglossus stenolepis
non-mammalian.txt	Calidris pugnax
non-mammalian.txt	Harpia harpyja
non-mammalian.txt	Mastacembelus armatus
non-mammalian.txt	Prinia subflava
non-mammalian.txt	Girardinichthys multiradiatus
non-mammalian.txt	Parambassis ranga
non-mammalian.txt	Melanerpes formicivorus
non-mammalian.txt	Heptranchias perlo
non-mammalian.txt	Larimichthys crocea
non-mammalian.txt	Enoplosus armatus
non-mammalian.txt	Channa argus
non-mammalian.txt	Carassius carassius
non-mammalian.txt	Aythya fuligula
non-mammalian.txt	Odontesthes bonariensis
non-mammalian.txt	Pyrgilauda ruficollis
non-mammalian.txt	Aquila chrysaetos chrysaetos
non-mammalian.txt	Anoplopoma fimbria
non-mammalian.txt	Spea bombifrons
non-mammalian.txt	Anomaloglossus baeobatrachus
non-mammalian.txt	Leptodactylus fuscus
non-mammalian.txt	Pterocles gutturalis
non-mammalian.txt	Cheilinus undulatus
non-mammalian.txt	Semicossyphus pulcher
non-mammalian.txt	Antennarius striatus
non-mammalian.txt	Cynoglossus semilaevis
non-mammalian.txt	Zonotrichia leucophrys gambelii
non-mammalian.txt	Rhincodon typus
non-mammalian.txt	Mauremys reevesii
non-mammalian.txt	Geotrypetes seraphini
non-mammalian.txt	Rhineura floridana
non-mammalian.txt	Synchiropus splendidus
non-mammalian.txt	Cebidichthys violaceus
non-mammalian.txt	Alosa alosa
non-mammalian.txt	Antrostomus carolinensis
non-mammalian.txt	Sander lucioperca
non-mammalian.txt	Gopherus flavomarginatus
non-mammalian.txt	Epinephelus fuscoguttatus
non-mammalian.txt	Chiroxiphia lanceolata
non-mammalian.txt	Denticeps clupeoides
non-mammalian.txt	Epinephelus moara
non-mammalian.txt	Syngnathoides biaculeatus
non-mammalian.txt	Pundamilia nyererei
non-mammalian.txt	Nelusetta ayraudi
non-mammalian.txt	Clinocottus analis
non-mammalian.txt	Sinocyclocheilus rhinocerous
non-mammalian.txt	Apteryx rowi
non-mammalian.txt	Neopsephotus bourkii
non-mammalian.txt	Epinephelus lanceolatus
non-mammalian.txt	Pangasianodon hypophthalmus
non-mammalian.txt	Lepidothrix coronata
non-mammalian.txt	Hyla sarda
non-mammalian.txt	Manacus vitellinus
non-mammalian.txt	Hemibagrus wyckioides
non-mammalian.txt	Falco biarmicus
non-mammalian.txt	Falco cherrug
non-mammalian.txt	Leuresthes tenuis
non-mammalian.txt	Onychostruthus taczanowskii
non-mammalian.txt	Onychostoma macrolepis
non-mammalian.txt	Patagioenas fasciata
non-mammalian.txt	Sphaeramia orbicularis
non-mammalian.txt	Amblyraja radiata
non-mammalian.txt	Thalassophryne amazonica
non-mammalian.txt	Sebastes fasciatus
non-mammalian.txt	Pezoporus occidentalis
non-mammalian.txt	Periophthalmus magnuspinnatus
non-mammalian.txt	Brachionichthys hirsutus
non-mammalian.txt	Manacus candei
non-mammalian.txt	Corapipo altera
non-mammalian.txt	Pseudopipra pipra
non-mammalian.txt	Etheostoma cragini
non-mammalian.txt	Anarrhichthys ocellatus
non-mammalian.txt	Takifugu flavidus
non-mammalian.txt	Gouania willdenowi
non-mammalian.txt	Neoarius graeffei
non-mammalian.txt	Trachinotus anak
non-mammalian.txt	Nematolebias whitei
non-mammalian.txt	Euleptes europaea
non-mammalian.txt	Heliangelus exortis
non-mammalian.txt	Myiozetetes cayanensis
non-mammalian.txt	Gasterosteus aculeatus aculeatus
non-mammalian.txt	Eublepharis macularius
non-mammalian.txt	Pogoniulus pusillus
non-mammalian.txt	Ranitomeya variabilis
non-mammalian.txt	Oncorhynchus clarkii lewisi
non-mammalian.txt	Pseudophryne corroboree
non-mammalian.txt	Ahaetulla prasina
non-mammalian.txt	Labrus mixtus
non-mammalian.txt	Nerophis lumbriciformis
non-mammalian.txt	Myripristis murdjan
non-mammalian.txt	Pipra filicauda
non-mammalian.txt	Lathamus discolor
non-mammalian.txt	Pristis pectinata
non-mammalian.txt	Phycodurus eques
non-mammalian.txt	Brachyhypopomus gauderio
non-mammalian.txt	Mobula hypostoma
non-mammalian.txt	Hyperolius riggenbachi
non-mammalian.txt	Hemicordylus capensis
non-mammalian.txt	Pezoporus flaviventris
non-mammalian.txt	Salminus brasiliensis
non-mammalian.txt	Corvus cornix cornix
non-mammalian.txt	Sphaerodactylus townsendi
non-mammalian.txt	Chanodichthys erythropterus
non-mammalian.txt	Toxotes jaculatrix
non-mammalian.txt	Triplophysa rosa
non-mammalian.txt	Indicator indicator
non-mammalian.txt	Gadus chalcogrammus
non-mammalian.txt	Motacilla alba alba
non-mammalian.txt	Emydura macquarii macquarii
non-mammalian.txt	Danio aesculapii
non-mammalian.txt	Chroicocephalus ridibundus
non-mammalian.txt	Corvus moneduloides
non-mammalian.txt	Notolabrus celidotus
non-mammalian.txt	Tachysurus fulvidraco
non-mammalian.txt	Melanotaenia boesemani
non-mammalian.txt	Calonectris borealis
non-mammalian.txt	Narcine bancroftii
non-mammalian.txt	Microcaecilia unicolor
non-mammalian.txt	Triplophysa dalaica
non-mammalian.txt	Puntigrus tetrazona
non-mammalian.txt	Sinocyclocheilus anshuiensis
non-mammalian.txt	Paramormyrops kingsleyae
non-mammalian.txt	Gopherus evgoodei
non-mammalian.txt	Seriola lalandi dorsalis
non-mammalian.txt	Melospiza melodia melodia
non-mammalian.txt	Mobula birostris
non-mammalian.txt	Pseudoliparis swirei
non-mammalian.txt	Trichomycterus rosablanca
non-mammalian.txt	Strigops habroptila
non-mammalian.txt	Lampris incognitus
non-mammalian.txt	Terrapene triunguis
non-mammalian.txt	Salvelinus sp. IW2-2015
non-mammalian.txt	Apteryx mantelli
non-mammalian.txt	Hemitrygon akajei
non-mammalian.txt	Ammospiza nelsoni
non-mammalian.txt	Ammospiza caudacuta
non-mammalian.txt	Seriola aureovittata
non-mammalian.txt	Oenanthe melanoleuca
non-mammalian.txt	Amia ocellicauda
non-mammalian.txt	Malaclemys terrapin pileata
non-mammalian.txt	Rhinichthys klamathensis goyatoka
non-mammalian.txt	Stegostoma tigrinum
non-mammalian.txt	Mixophyes fleayi
non-mammalian.txt	Pempheris klunzingeri
non-mammalian.txt	Pithys albifrons albifrons
invertebrate.txt	Halichondria panicea
invertebrate.txt	Hydra vulgaris
invertebrate.txt	Hydra vulgaris
invertebrate.txt	Actinia tenebrosa
invertebrate.txt	Acropora palmata
invertebrate.txt	Schistosoma mansoni
invertebrate.txt	Schistosoma haematobium
invertebrate.txt	Opisthorchis viverrini
invertebrate.txt	Echinococcus granulosus
invertebrate.txt	Caenorhabditis briggsae
invertebrate.txt	Caenorhabditis elegans
invertebrate.txt	Brugia malayi
invertebrate.txt	Trichinella spiralis
invertebrate.txt	Helobdella robusta
invertebrate.txt	Haliotis rufescens
invertebrate.txt	Haliotis cracherodii
invertebrate.txt	Patella vulgata
invertebrate.txt	Aplysia californica
invertebrate.txt	Biomphalaria glabrata
invertebrate.txt	Mytilus californianus
invertebrate.txt	Mytilus edulis
invertebrate.txt	Mytilus trossulus
invertebrate.txt	Crassostrea virginica
invertebrate.txt	Mizuhopecten yessoensis
invertebrate.txt	Pecten maximus
invertebrate.txt	Mercenaria mercenaria
invertebrate.txt	Mya arenaria
invertebrate.txt	Artemia franciscana
invertebrate.txt	Daphnia pulex
invertebrate.txt	Penaeus monodon
invertebrate.txt	Penaeus vannamei
invertebrate.txt	Homarus americanus
invertebrate.txt	Procambarus clarkii
invertebrate.txt	Tigriopus californicus
invertebrate.txt	Limulus polyphemus
invertebrate.txt	Tachypleus tridentatus
invertebrate.txt	Rhipicephalus microplus
invertebrate.txt	Ixodes scapularis
invertebrate.txt	Dermatophagoides farinae
invertebrate.txt	Dermatophagoides pteronyssinus
invertebrate.txt	Periplaneta americana
invertebrate.txt	Schistocerca americana
invertebrate.txt	Schistocerca gregaria
invertebrate.txt	Schistocerca nitens
invertebrate.txt	Acyrthosiphon pisum
invertebrate.txt	Bemisia tabaci
invertebrate.txt	Sitophilus oryzae
invertebrate.txt	Photinus pyralis
invertebrate.txt	Tenebrio molitor
invertebrate.txt	Tribolium castaneum
invertebrate.txt	Bombyx mori
invertebrate.txt	Bombyx mandarina
invertebrate.txt	Spodoptera frugiperda
invertebrate.txt	Trichoplusia ni
invertebrate.txt	Helicoverpa zea
invertebrate.txt	Pieris brassicae
invertebrate.txt	Manduca sexta
invertebrate.txt	Galleria mellonella
invertebrate.txt	Choristoneura fumiferana
invertebrate.txt	Aedes aegypti
invertebrate.txt	Aedes albopictus
invertebrate.txt	Anopheles gambiae
invertebrate.txt	Anopheles albimanus
invertebrate.txt	Anopheles arabiensis
invertebrate.txt	Culex quinquefasciatus
invertebrate.txt	Lutzomyia longipalpis
invertebrate.txt	Loa loa
invertebrate.txt	Ceratitis capitata
invertebrate.txt	Drosophila ananassae
invertebrate.txt	Drosophila erecta
invertebrate.txt	Drosophila grimshawi
invertebrate.txt	Drosophila hydei
invertebrate.txt	Scaptodrosophila lebanonensis
invertebrate.txt	Drosophila mauritiana
invertebrate.txt	Drosophila melanogaster
invertebrate.txt	Drosophila miranda
invertebrate.txt	Drosophila mojavensis
invertebrate.txt	Drosophila navojoa
invertebrate.txt	Drosophila persimilis
invertebrate.txt	Drosophila pseudoobscura
invertebrate.txt	Drosophila sechellia
invertebrate.txt	Drosophila simulans
invertebrate.txt	Drosophila subobscura
invertebrate.txt	Drosophila teissieri
invertebrate.txt	Drosophila virilis
invertebrate.txt	Drosophila yakuba
invertebrate.txt	Drosophila willistoni
invertebrate.txt	Drosophila arizonae
invertebrate.txt	Drosophila guanche
invertebrate.txt	Drosophila serrata
invertebrate.txt	Drosophila obscura
invertebrate.txt	Drosophila albomicans
invertebrate.txt	Haematobia irritans
invertebrate.txt	Musca domestica
invertebrate.txt	Calliphora vicina
invertebrate.txt	Lucilia cuprina
invertebrate.txt	Glossina fuscipes
invertebrate.txt	Nasonia vitripennis
invertebrate.txt	Vespa crabro
invertebrate.txt	Vespa mandarinia
invertebrate.txt	Vespula vulgaris
invertebrate.txt	Apis mellifera
invertebrate.txt	Apis cerana
invertebrate.txt	Apis dorsata
invertebrate.txt	Apis florea
invertebrate.txt	Trichogramma pretiosum
invertebrate.txt	Ctenocephalides felis
invertebrate.txt	Leptinotarsa decemlineata
invertebrate.txt	Lingula anatina
invertebrate.txt	Asterias amurensis
invertebrate.txt	Asterias rubens
invertebrate.txt	Lytechinus pictus
invertebrate.txt	Lytechinus variegatus
invertebrate.txt	Strongylocentrotus purpuratus
invertebrate.txt	Ciona intestinalis
invertebrate.txt	Styela clava
invertebrate.txt	Branchiostoma floridae
invertebrate.txt	Branchiostoma lanceolatum
invertebrate.txt	Branchiostoma belcheri
invertebrate.txt	Saccoglossus kowalevskii
invertebrate.txt	Trichoplax adhaerens
invertebrate.txt	Atta cephalotes
invertebrate.txt	Danaus plexippus
invertebrate.txt	Hydractinia symbiolongicarpus
invertebrate.txt	Myzus persicae
invertebrate.txt	Pectinophora gossypiella
invertebrate.txt	Rhodnius prolixus
invertebrate.txt	Lucilia sericata
invertebrate.txt	Solenopsis invicta
invertebrate.txt	Penaeus japonicus
invertebrate.txt	Cherax quadricarinatus
invertebrate.txt	Musca vetustissima
invertebrate.txt	Bactrocera dorsalis
invertebrate.txt	Sycon ciliatum
invertebrate.txt	Drosophila suzukii
invertebrate.txt	Anastrepha ludens
invertebrate.txt	Zeugodacus cucurbitae
invertebrate.txt	Rhagoletis pomonella
invertebrate.txt	Rhagoletis zephyria
invertebrate.txt	Drosophila eugracilis
invertebrate.txt	Drosophila takahashii
invertebrate.txt	Phlebotomus papatasi
invertebrate.txt	Copidosoma floridanum
invertebrate.txt	Ostrinia nubilalis
invertebrate.txt	Helicoverpa armigera
invertebrate.txt	Mytilus galloprovincialis
invertebrate.txt	Magallana gigas
invertebrate.txt	Penaeus indicus
invertebrate.txt	Drosophila busckii
invertebrate.txt	Drosophila elegans
invertebrate.txt	Drosophila ficusphila
invertebrate.txt	Drosophila kikkawai
invertebrate.txt	Anopheles merus
invertebrate.txt	Anopheles stephensi
invertebrate.txt	Bombus terrestris
invertebrate.txt	Polistes fuscatus
invertebrate.txt	Vespula pensylvanica
invertebrate.txt	Diadema setosum
invertebrate.txt	Argopecten irradians
invertebrate.txt	Littorina saxatilis
invertebrate.txt	Caenorhabditis remanei
invertebrate.txt	Venturia canescens
invertebrate.txt	Tetranychus urticae
invertebrate.txt	Cotesia glomerata
invertebrate.txt	Zerene cesonia
invertebrate.txt	Strongyloides ratti
invertebrate.txt	Ornithodoros turicata
invertebrate.txt	Dermacentor andersoni
invertebrate.txt	Dermacentor variabilis
invertebrate.txt	Rhipicephalus sanguineus
invertebrate.txt	Galendromus occidentalis
invertebrate.txt	Trachymyrmex septentrionalis
invertebrate.txt	Daphnia pulicaria
invertebrate.txt	Daphnia magna
invertebrate.txt	Stomoxys calcitrans
invertebrate.txt	Haliotis rubra
invertebrate.txt	Saccostrea cuccullata
invertebrate.txt	Athalia rosae
invertebrate.txt	Priapulus caudatus
invertebrate.txt	Ostrea edulis
invertebrate.txt	Octopus bimaculoides
invertebrate.txt	Bradysia coprophila
invertebrate.txt	Drosophila montana
invertebrate.txt	Rhopalosiphum padi
invertebrate.txt	Pollicipes pollicipes
invertebrate.txt	Coccinella septempunctata
invertebrate.txt	Tribolium madens
invertebrate.txt	Drosophila bipectinata
invertebrate.txt	Drosophila nasuta
invertebrate.txt	Vanessa atalanta
invertebrate.txt	Battus philenor
invertebrate.txt	Culex pipiens pallens
invertebrate.txt	Anopheles aquasalis
invertebrate.txt	Rhopalosiphum maidis
invertebrate.txt	Anopheles darlingi
invertebrate.txt	Metopolophium dirhodum
invertebrate.txt	Acropora millepora
invertebrate.txt	Nematostella vectensis
invertebrate.txt	Dreissena polymorpha
invertebrate.txt	Patiria miniata
invertebrate.txt	Pocillopora damicornis
invertebrate.txt	Drosophila tropicalis
invertebrate.txt	Drosophila novamexicana
invertebrate.txt	Orbicella faveolata
invertebrate.txt	Panonychus citri
invertebrate.txt	Diabrotica undecimpunctata
invertebrate.txt	Diabrotica virgifera virgifera
invertebrate.txt	Stylophora pistillata
invertebrate.txt	Necator americanus
invertebrate.txt	Porites lutea
invertebrate.txt	Plutella xylostella
invertebrate.txt	Sabethes cyaneus
invertebrate.txt	Daktulosphaira vitifoliae
invertebrate.txt	Diachasmimorpha longicaudata
invertebrate.txt	Plodia interpunctella
invertebrate.txt	Bactrocera tryoni
invertebrate.txt	Dermacentor albipictus
invertebrate.txt	Hetaerina americana
invertebrate.txt	Anopheles funestus
invertebrate.txt	Varroa jacobsoni
invertebrate.txt	Ptychodera flava
invertebrate.txt	Leptopilina boulardi
invertebrate.txt	Leptopilina heterotoma
invertebrate.txt	Pieris rapae
invertebrate.txt	Mycetomoellerius zeteki
invertebrate.txt	Wasmannia auropunctata
invertebrate.txt	Fopius arisanus
invertebrate.txt	Bombus pascuorum
invertebrate.txt	Papilio xuthus
invertebrate.txt	Anopheles cruzii
invertebrate.txt	Microplitis demolitor
invertebrate.txt	Spodoptera litura
invertebrate.txt	Acropora digitifera
invertebrate.txt	Lepeophtheirus salmonis
invertebrate.txt	Colias croceus
invertebrate.txt	Formica exsecta
invertebrate.txt	Macrosteles quadrilineatus
invertebrate.txt	Papilio machaon
invertebrate.txt	Papilio polytes
invertebrate.txt	Dendroctonus ponderosae
invertebrate.txt	Halictus rubicundus
invertebrate.txt	Pieris napi
invertebrate.txt	Macrobrachium rosenbergii
invertebrate.txt	Cimex lectularius
invertebrate.txt	Aphis gossypii
invertebrate.txt	Amphiura filiformis
invertebrate.txt	Cydia pomonella
invertebrate.txt	Linepithema humile
invertebrate.txt	Symsagittifera roscoffensis
invertebrate.txt	Scylla paramamosain
invertebrate.txt	Bombus huntii
invertebrate.txt	Lineus longissimus
invertebrate.txt	Drosophila sulfurigaster albostrigata
invertebrate.txt	Polistes canadensis
invertebrate.txt	Aricia agestis
invertebrate.txt	Bacillus rossius redtenbacheri
invertebrate.txt	Ostrinia furnacalis
invertebrate.txt	Argiope bruennichi
invertebrate.txt	Phlebotomus argentipes
invertebrate.txt	Anastrepha obliqua
invertebrate.txt	Eriocheir sinensis
invertebrate.txt	Bactrocera neohumeralis
invertebrate.txt	Temnothorax nylanderi
invertebrate.txt	Acromyrmex echinatior
invertebrate.txt	Drosophila gunungcola
invertebrate.txt	Bombus bifarius
invertebrate.txt	Bombus flavifrons
invertebrate.txt	Camponotus floridanus
invertebrate.txt	Bactrocera oleae
invertebrate.txt	Diadema antillarum
invertebrate.txt	Cryptotermes secundus
invertebrate.txt	Antedon mediterranea
invertebrate.txt	Phymastichus coffea
invertebrate.txt	Nilaparvata lugens
invertebrate.txt	Haliotis asinina
invertebrate.txt	Varroa destructor
invertebrate.txt	Physella acuta
invertebrate.txt	Nicrophorus vespilloides
invertebrate.txt	Bicyclus anynana
invertebrate.txt	Melitaea cinxia
invertebrate.txt	Chironomus tepperi
invertebrate.txt	Parasteatoda tepidariorum
invertebrate.txt	Megalopta genalis
invertebrate.txt	Harmonia axyridis
invertebrate.txt	Pararge aegeria
invertebrate.txt	Aethina tumida
invertebrate.txt	Centruroides vittatus
invertebrate.txt	Daphnia carinata
invertebrate.txt	Arctopsyche grandis
invertebrate.txt	Pediculus humanus corporis
invertebrate.txt	Corticium candelabrum
invertebrate.txt	Oscarella lobularis
invertebrate.txt	Diaphorina citri
invertebrate.txt	Armigeres subalbatus
invertebrate.txt	Drosophila biarmipes
invertebrate.txt	Drosophila santomea
invertebrate.txt	Anticarsia gemmatalis
invertebrate.txt	Ruditapes philippinarum
invertebrate.txt	Lycorma delicatula
invertebrate.txt	Bombus impatiens
invertebrate.txt	Adelges cooleyi
invertebrate.txt	Acanthaster planci
invertebrate.txt	Frankliniella occidentalis
invertebrate.txt	Zootermopsis nevadensis
invertebrate.txt	Anopheles coustani
invertebrate.txt	Anopheles bellator
invertebrate.txt	Penaeus chinensis
invertebrate.txt	Teleopsis dalmanni
invertebrate.txt	Diuraphis noxia
invertebrate.txt	Sipha flava
invertebrate.txt	Megachile rotundata
invertebrate.txt	Pogonomyrmex barbatus
invertebrate.txt	Panulirus ornatus
invertebrate.txt	Dendronephthya gigantea
invertebrate.txt	Ceratina calcarata
invertebrate.txt	Folsomia candida
invertebrate.txt	Clavelina lepadiformis
invertebrate.txt	Macrobrachium nipponense
invertebrate.txt	Acropora muricata
invertebrate.txt	Thrips palmi
invertebrate.txt	Onthophagus taurus
invertebrate.txt	Planococcus citri
invertebrate.txt	Nymphalis io
invertebrate.txt	Vanessa cardui
invertebrate.txt	Wyeomyia smithii
invertebrate.txt	Bactrocera latifrons
invertebrate.txt	Dufourea novaeangliae
invertebrate.txt	Eurosta solidaginis
invertebrate.txt	Apis laboriosa
invertebrate.txt	Anopheles nili
invertebrate.txt	Anopheles moucheti
invertebrate.txt	Chrysoperla carnea
invertebrate.txt	Leptidea sinapis
invertebrate.txt	Uranotaenia lowii
invertebrate.txt	Saccostrea echinata
invertebrate.txt	Maniola jurtina
invertebrate.txt	Dysidea avara
invertebrate.txt	Homalodisca vitripennis
invertebrate.txt	Cloeon dipterum
invertebrate.txt	Ischnura elegans
invertebrate.txt	Cylas formicarius
invertebrate.txt	Drosophila innubila
invertebrate.txt	Stegodyphus dumicola
invertebrate.txt	Vespa velutina
invertebrate.txt	Bombus fervidus
invertebrate.txt	Pocillopora verrucosa
invertebrate.txt	Bombus vosnesenskii
invertebrate.txt	Portunus trituberculatus
invertebrate.txt	Cephus cinctus
invertebrate.txt	Anoplophora glabripennis
invertebrate.txt	Centruroides sculpturatus
invertebrate.txt	Pseudomyrmex gracilis
invertebrate.txt	Musca autumnalis
invertebrate.txt	Orussus abietinus
invertebrate.txt	Agrilus planipennis
invertebrate.txt	Lottia gigantea
invertebrate.txt	Montipora capricornis
invertebrate.txt	Brevipalpus obovatus
invertebrate.txt	Clytia hemisphaerica
invertebrate.txt	Sitodiplosis mosellana
invertebrate.txt	Contarinia nasturtii
invertebrate.txt	Schistocerca piceifrons
invertebrate.txt	Schistocerca cancellata
invertebrate.txt	Cardiocondyla obscurior
invertebrate.txt	Episyrphus balteatus
invertebrate.txt	Halyomorpha halys
invertebrate.txt	Eupeodes corollae
invertebrate.txt	Hyalella azteca
invertebrate.txt	Temnothorax curvispinosus
invertebrate.txt	Temnothorax longispinosus
invertebrate.txt	Babylonia areolata
invertebrate.txt	Monomorium pharaonis
invertebrate.txt	Apostichopus japonicus
invertebrate.txt	Bombus affinis
invertebrate.txt	Hylaeus anthracinus
invertebrate.txt	Hylaeus volcanicus
invertebrate.txt	Anabrus simplex
invertebrate.txt	Malaya genurostris
invertebrate.txt	Ceratosolen solmsi marchali
invertebrate.txt	Uloborus diversus
invertebrate.txt	Toxorhynchites rutilus septentrionalis
invertebrate.txt	Vanessa tameamea
invertebrate.txt	Calliopsis andreniformis
